0,0,0
0,1,0
0,2,0
0,1,0
0,0,0
1,0,0
2,0,0
2,1,0
2,2,0
2,3,0
2,4,0
2,5,0
2,6,0
2,7,0
2,8,0
2,9,0
2,9,1
2,8,1
2,7,1
2,6,1
2,5,1
2,4,1
2,3,1
2,2,1
2,1,1
2,0,1
3,0,1
2,0,1
2,1,1
2,2,1
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,1
2,9,1
2,9,2
2,8,2
2,7,2
2,6,2
2,5,2
2,4,2
2,3,2
2,2,2
2,1,2
2,0,2
3,0,2
4,0,2
5,0,2
6,0,2
7,0,2
8,0,2
8,1,2
9,1,2
9,2,2
8,2,2
8,3,2
8,4,2
8,5,2
8,5,1
8,4,1
8,3,1
8,2,1
9,2,1
9,3,1
8,3,1
8,4,1
8,5,1
8,5,0
8,4,0
8,3,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,0
8,7,0
8,6,0
8,5,0
8,5,1
8,6,1
8,7,1
8,8,1
8,9,1
7,9,1
6,9,1
5,9,1
4,9,1
3,9,1
2,9,1
2,9,0
3,9,0
4,9,0
5,9,0
4,9,0
3,9,0
2,9,0
