0,0,0
0,1,0
0,2,0
0,3,0
1,3,0
2,3,0
3,3,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,0
8,4,0
8,5,0
9,5,0
9,5,1
8,5,1
7,5,1
6,5,1
6,4,1
5,4,1
4,4,1
3,4,1
2,4,1
1,4,1
0,4,1
0,3,1
0,2,1
0,1,1
0,2,1
0,3,1
0,4,1
1,4,1
2,4,1
3,4,1
4,4,1
5,4,1
6,4,1
6,5,1
7,5,1
8,5,1
9,5,1
9,5,2
8,5,2
7,5,2
6,5,2
5,5,2
4,5,2
3,5,2
2,5,2
1,5,2
0,5,2
0,4,2
0,5,2
1,5,2
2,5,2
3,5,2
4,5,2
5,5,2
6,5,2
7,5,2
8,5,2
9,5,2
9,5,0
8,5,0
8,6,0
7,6,0
6,6,0
5,6,0
4,6,0
3,6,0
2,6,0
1,6,0
0,6,0
0,7,0
0,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
8,9,1
7,9,1
6,9,1
5,9,1
4,9,1
3,9,1
2,9,1
1,9,1
2,9,1
3,9,1
4,9,1
5,9,1
6,9,1
7,9,1
8,9,1
8,9,2
7,9,2
6,9,2
