0,0,0
1,0,0
2,0,0
2,0,1
1,0,1
0,0,1
0,1,1
0,0,1
1,0,1
2,0,1
2,0,2
1,0,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
1,6,2
2,6,2
2,6,1
1,6,1
0,6,1
0,7,1
0,6,1
1,6,1
2,6,1
2,6,2
1,6,2
0,6,2
0,7,2
0,8,2
0,7,2
0,6,2
1,6,2
2,6,2
2,6,0
1,6,0
0,6,0
0,7,0
0,8,0
0,9,0
1,9,0
2,9,0
2,8,0
2,7,0
2,6,0
2,6,1
2,7,1
2,8,1
2,9,1
2,8,1
2,7,1
2,6,1
2,6,2
2,7,2
2,8,2
2,9,2
3,9,2
4,9,2
5,9,2
6,9,2
7,9,2
6,9,2
5,9,2
4,9,2
3,9,2
2,9,2
2,8,2
2,7,2
2,6,2
2,6,1
2,7,1
2,8,1
2,9,1
3,9,1
4,9,1
5,9,1
6,9,1
7,9,1
8,9,1
9,9,1
8,9,1
7,9,1
6,9,1
5,9,1
4,9,1
3,9,1
2,9,1
2,8,1
2,7,1
2,6,1
2,6,0
2,7,0
2,8,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
8,8,0
8,7,0
8,6,0
8,5,0
