0,0,0
1,0,0
2,0,0
3,0,0
3,0,1
2,0,1
1,0,1
0,0,1
0,1,1
0,0,1
1,0,1
2,0,1
3,0,1
3,0,2
2,0,2
1,0,2
0,0,2
0,1,2
0,0,2
1,0,2
2,0,2
3,0,2
3,0,0
2,0,0
1,0,0
0,0,0
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
1,9,0
2,9,0
3,9,0
3,8,0
3,7,0
3,6,0
3,5,0
3,4,0
3,3,0
4,3,0
4,2,0
4,1,0
4,0,0
3,0,0
3,0,2
3,1,2
3,2,2
3,3,2
3,4,2
3,5,2
3,6,2
3,7,2
3,8,2
3,9,2
4,9,2
5,9,2
6,9,2
7,9,2
8,9,2
9,9,2
9,8,2
9,7,2
9,6,2
9,5,2
9,4,2
9,3,2
9,2,2
9,1,2
9,1,0
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,0
9,8,0
9,9,0
9,8,0
9,7,0
9,6,0
9,5,0
9,4,0
9,3,0
9,2,0
9,1,0
9,1,1
9,2,1
