0,0,0
1,0,0
1,1,0
2,1,0
3,1,0
4,1,0
4,1,1
3,1,1
2,1,1
1,1,1
1,0,1
2,0,1
2,1,1
3,1,1
4,1,1
4,1,2
3,1,2
2,1,2
2,0,2
3,0,2
4,0,2
4,1,2
4,1,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
8,0,2
8,1,2
9,1,2
9,2,2
9,3,2
9,4,2
9,5,2
8,5,2
8,4,2
8,3,2
8,2,2
8,1,2
8,0,2
8,0,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
9,5,1
8,5,1
8,4,1
8,3,1
8,2,1
8,1,1
8,0,1
8,0,0
8,1,0
8,2,0
8,3,0
8,4,0
8,5,0
8,6,0
8,7,0
9,7,0
8,7,0
8,6,0
8,5,0
8,4,0
8,3,0
8,2,0
8,1,0
8,0,0
8,0,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,1
8,8,1
8,9,1
9,9,1
8,9,1
8,8,1
8,7,1
8,6,1
8,5,1
8,4,1
8,3,1
8,2,1
8,1,1
8,0,1
8,0,2
8,1,2
8,2,2
8,3,2
8,4,2
8,5,2
8,6,2
8,7,2
8,8,2
8,9,2
