0,0,0
0,1,0
0,2,0
0,1,0
0,0,0
1,0,0
2,0,0
3,0,0
3,1,0
3,2,0
3,3,0
4,3,0
4,4,0
4,4,1
4,3,1
4,2,1
4,1,1
4,0,1
5,0,1
4,0,1
4,1,1
4,2,1
4,3,1
4,4,1
4,4,0
4,3,0
5,3,0
5,2,0
5,1,0
5,0,0
6,0,0
5,0,0
5,1,0
5,2,0
5,3,0
4,3,0
4,4,0
4,4,2
4,3,2
4,2,2
4,1,2
4,0,2
5,0,2
6,0,2
5,0,2
4,0,2
4,1,2
4,2,2
4,3,2
4,4,2
4,4,1
4,3,1
4,2,1
4,1,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
9,0,1
8,0,1
7,0,1
6,0,1
5,0,1
4,0,1
4,1,1
4,2,1
4,3,1
4,4,1
4,4,0
4,3,0
5,3,0
5,2,0
5,1,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
9,1,0
9,2,0
8,2,0
7,2,0
6,2,0
5,2,0
5,3,0
4,3,0
4,4,0
4,4,2
4,3,2
5,3,2
6,3,2
6,2,2
7,2,2
8,2,2
8,3,2
9,3,2
9,4,2
9,5,2
9,6,2
8,6,2
7,6,2
6,6,2
5,6,2
4,6,2
4,5,2
4,5,1
5,5,1
6,5,1
7,5,1
7,6,1
8,6,1
9,6,1
9,7,1
9,8,1
9,9,1
8,9,1
7,9,1
6,9,1
5,9,1
5,8,1
5,7,1
5,6,1
5,5,1
4,5,1
4,5,2
4,6,2
4,7,2
4,8,2
4,9,2
5,9,2
6,9,2
7,9,2
6,9,2
5,9,2
4,9,2
3,9,2
2,9,2
