0,0,0
1,0,0
1,1,0
1,2,0
1,2,1
1,1,1
1,0,1
1,1,1
1,2,1
1,2,2
1,1,2
1,0,2
0,0,2
1,0,2
1,1,2
1,2,2
1,2,0
1,1,0
1,0,0
2,0,0
1,0,0
1,1,0
1,2,0
1,2,1
1,1,1
1,0,1
2,0,1
3,0,1
4,0,1
3,0,1
2,0,1
1,0,1
1,1,1
1,2,1
1,2,0
1,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
7,1,0
7,2,0
6,2,0
5,2,0
4,2,0
3,2,0
2,2,0
1,2,0
1,2,1
1,3,1
2,3,1
3,3,1
4,3,1
5,3,1
6,3,1
7,3,1
8,3,1
9,3,1
8,3,1
7,3,1
6,3,1
5,3,1
4,3,1
3,3,1
2,3,1
1,3,1
1,2,1
1,2,2
1,3,2
1,4,2
1,5,2
2,5,2
3,5,2
4,5,2
5,5,2
6,5,2
7,5,2
8,5,2
9,5,2
9,6,2
9,7,2
9,8,2
9,9,2
8,9,2
7,9,2
6,9,2
5,9,2
4,9,2
3,9,2
2,9,2
1,9,2
1,9,1
2,9,1
3,9,1
4,9,1
5,9,1
6,9,1
7,9,1
8,9,1
