0,0,0
0,1,0
0,2,0
1,2,0
2,2,0
2,2,1
1,2,1
0,2,1
0,1,1
0,0,1
0,1,1
0,2,1
1,2,1
2,2,1
2,2,2
1,2,2
0,2,2
0,1,2
0,0,2
1,0,2
2,0,2
3,0,2
2,0,2
2,1,2
2,2,2
2,2,1
2,1,1
2,0,1
3,0,1
4,0,1
3,0,1
2,0,1
2,1,1
2,2,1
2,2,0
2,1,0
2,0,0
3,0,0
4,0,0
5,0,0
4,0,0
3,0,0
2,0,0
2,1,0
2,2,0
2,2,1
2,1,1
2,0,1
3,0,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
9,0,1
9,1,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,1
8,7,2
9,7,2
9,6,2
9,5,2
9,4,2
9,3,2
9,2,2
9,1,2
9,2,2
9,3,2
9,4,2
9,5,2
9,6,2
9,7,2
8,7,2
8,7,0
8,6,0
8,5,0
8,4,0
8,3,0
8,2,0
9,2,0
9,3,0
9,4,0
8,4,0
8,5,0
8,6,0
8,7,0
8,7,1
8,6,1
8,5,1
8,4,1
9,4,1
9,5,1
9,6,1
9,7,1
8,7,1
8,7,0
9,7,0
8,7,0
8,7,2
8,8,2
9,8,2
8,8,2
8,7,2
8,7,0
7,7,0
6,7,0
6,8,0
6,9,0
6,8,0
6,7,0
7,7,0
8,7,0
8,7,1
7,7,1
7,8,1
6,8,1
5,8,1
4,8,1
3,8,1
2,8,1
2,9,1
