0,0,0
0,1,0
1,1,0
2,1,0
3,1,0
3,1,1
2,1,1
1,1,1
0,1,1
0,0,1
1,0,1
1,1,1
2,1,1
3,1,1
3,1,0
2,1,0
1,1,0
1,0,0
1,1,0
2,1,0
3,1,0
3,1,2
2,1,2
1,1,2
1,0,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,5,2
0,4,2
0,3,2
0,2,2
0,1,2
1,1,2
2,1,2
3,1,2
3,1,1
2,1,1
1,1,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
1,9,1
2,9,1
3,9,1
3,8,1
3,7,1
3,6,1
3,5,1
3,4,1
3,3,1
3,2,1
3,1,1
3,1,0
3,2,0
3,3,0
3,4,0
3,5,0
3,6,0
3,7,0
3,8,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
9,8,0
9,7,0
9,6,0
9,5,0
9,4,0
9,3,0
9,2,0
9,1,0
9,1,1
9,2,1
9,3,1
9,4,1
9,5,1
9,6,1
9,7,1
9,6,1
9,5,1
9,4,1
9,3,1
9,2,1
9,1,1
9,1,2
9,2,2
9,3,2
9,4,2
9,5,2
9,6,2
9,7,2
