0,0,0
1,0,0
2,0,0
2,1,0
2,2,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
1,6,2
1,5,2
1,4,2
1,3,2
2,3,2
2,2,2
2,1,2
2,0,2
1,0,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
1,6,2
1,6,1
0,6,1
0,5,1
0,4,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
1,9,1
2,9,1
3,9,1
4,9,1
5,9,1
6,9,1
6,9,2
5,9,2
4,9,2
5,9,2
6,9,2
7,9,2
8,9,2
9,9,2
8,9,2
7,9,2
6,9,2
6,9,1
6,8,1
6,7,1
7,7,1
8,7,1
9,7,1
8,7,1
7,7,1
6,7,1
6,8,1
6,9,1
6,9,0
6,8,0
6,7,0
7,7,0
8,7,0
9,7,0
9,6,0
9,5,0
8,5,0
7,5,0
6,5,0
6,6,0
6,7,0
6,8,0
6,9,0
6,9,1
6,8,1
6,7,1
6,6,1
6,5,1
7,5,1
8,5,1
9,5,1
9,4,1
9,5,1
