0,0,0
0,1,0
0,2,0
0,3,0
0,4,0
0,4,1
0,3,1
0,2,1
0,1,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,4,2
0,3,2
0,2,2
0,1,2
0,0,2
1,0,2
2,0,2
3,0,2
4,0,2
4,1,2
4,2,2
4,3,2
4,4,2
4,5,2
4,5,1
4,4,1
4,3,1
4,2,1
4,1,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
9,0,1
9,1,1
9,2,1
9,3,1
9,4,1
9,5,1
8,5,1
7,5,1
6,5,1
5,5,1
4,5,1
4,5,0
5,5,0
6,5,0
7,5,0
8,5,0
9,5,0
8,5,0
7,5,0
6,5,0
5,5,0
4,5,0
4,5,1
4,6,1
4,7,1
4,8,1
4,9,1
5,9,1
6,9,1
7,9,1
8,9,1
9,9,1
8,9,1
7,9,1
6,9,1
5,9,1
4,9,1
4,8,1
4,7,1
4,6,1
4,5,1
4,5,0
4,6,0
4,7,0
4,8,0
4,9,0
5,9,0
