0,0,0
0,1,0
0,2,0
0,3,0
0,4,0
1,4,0
2,4,0
2,4,2
1,4,2
0,4,2
0,3,2
0,4,2
1,4,2
2,4,2
2,4,1
1,4,1
0,4,1
0,5,1
0,4,1
1,4,1
2,4,1
2,4,0
1,4,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,8,0
0,7,0
0,6,0
0,5,0
0,4,0
1,4,0
2,4,0
2,4,1
1,4,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,8,1
0,7,1
0,6,1
0,5,1
0,4,1
1,4,1
2,4,1
2,4,2
1,4,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
1,9,2
2,9,2
2,8,2
2,7,2
2,6,2
2,5,2
2,4,2
2,4,0
2,5,0
2,6,0
2,7,0
2,8,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
7,9,1
6,9,1
5,9,1
5,8,1
5,7,1
5,6,1
6,6,1
7,6,1
8,6,1
9,6,1
8,6,1
7,6,1
7,7,1
7,8,1
7,9,1
7,9,2
8,9,2
8,8,2
8,7,2
8,6,2
8,5,2
8,4,2
8,3,2
8,2,2
8,1,2
