0,0,0
1,0,0
1,1,0
1,1,1
1,0,1
2,0,1
1,0,1
1,1,1
1,1,2
0,1,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,4,2
0,3,2
0,2,2
0,1,2
1,1,2
1,1,0
0,1,0
0,2,0
0,3,0
0,4,0
0,3,0
0,2,0
0,1,0
1,1,0
1,1,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
1,9,2
2,9,2
2,8,2
2,7,2
3,7,2
4,7,2
5,7,2
6,7,2
7,7,2
7,7,1
6,7,1
5,7,1
4,7,1
3,7,1
2,7,1
2,8,1
2,9,1
3,9,1
4,9,1
5,9,1
5,8,1
5,7,1
6,7,1
7,7,1
7,7,2
6,7,2
5,7,2
4,7,2
4,8,2
4,9,2
5,9,2
6,9,2
7,9,2
8,9,2
9,9,2
9,8,2
9,7,2
8,7,2
7,7,2
7,7,0
7,6,0
8,6,0
9,6,0
9,5,0
9,4,0
9,3,0
9,2,0
9,1,0
