0,0,0
0,1,0
1,1,0
2,1,0
2,1,1
1,1,1
0,1,1
0,0,1
1,0,1
1,1,1
2,1,1
2,1,0
1,1,0
1,0,0
2,0,0
2,1,0
2,1,2
2,0,2
3,0,2
4,0,2
5,0,2
6,0,2
5,0,2
4,0,2
3,0,2
2,0,2
2,1,2
2,1,1
2,0,1
3,0,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
9,0,1
9,1,1
8,1,1
7,1,1
6,1,1
5,1,1
4,1,1
3,1,1
2,1,1
2,1,2
2,2,2
3,2,2
4,2,2
5,2,2
6,2,2
7,2,2
8,2,2
9,2,2
9,3,2
9,4,2
9,5,2
9,6,2
9,7,2
9,8,2
9,7,2
8,7,2
7,7,2
6,7,2
5,7,2
4,7,2
3,7,2
2,7,2
1,7,2
1,7,1
1,8,1
2,8,1
3,8,1
4,8,1
5,8,1
6,8,1
7,8,1
8,8,1
9,8,1
8,8,1
7,8,1
6,8,1
5,8,1
5,9,1
4,9,1
3,9,1
2,9,1
1,9,1
1,8,1
1,7,1
1,7,2
1,8,2
1,9,2
2,9,2
3,9,2
4,9,2
