0,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
5,1,1
4,1,1
3,1,1
2,1,1
1,1,1
0,1,1
0,0,1
1,0,1
2,0,1
3,0,1
4,0,1
5,0,1
5,1,1
5,1,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
9,1,0
8,1,0
8,0,0
7,0,0
6,0,0
5,0,0
5,1,0
5,1,2
5,0,2
6,0,2
7,0,2
8,0,2
8,1,2
8,2,2
8,3,2
9,3,2
9,4,2
9,5,2
9,6,2
9,7,2
9,7,1
9,6,1
9,5,1
9,6,1
9,7,1
9,8,1
9,7,1
9,7,2
9,8,2
9,7,2
9,7,1
9,8,1
9,9,1
8,9,1
8,8,1
8,7,1
9,7,1
9,7,2
8,7,2
7,7,2
6,7,2
5,7,2
5,8,2
5,9,2
4,9,2
4,8,2
4,7,2
5,7,2
6,7,2
7,7,2
8,7,2
9,7,2
9,7,1
8,7,1
7,7,1
6,7,1
5,7,1
5,8,1
4,8,1
3,8,1
2,8,1
2,9,1
2,8,1
3,8,1
4,8,1
5,8,1
5,7,1
6,7,1
7,7,1
8,7,1
9,7,1
9,7,0
8,7,0
7,7,0
6,7,0
5,7,0
4,7,0
3,7,0
2,7,0
2,8,0
2,9,0
1,9,0
0,9,0
0,8,0
