0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0
4,7,0
5,7,0
5,7,1
4,7,1
4,6,1
4,5,1
4,4,1
4,3,1
4,2,1
4,1,1
4,0,1
5,0,1
6,0,1
7,0,1
8,0,1
7,0,1
7,1,1
7,2,1
7,3,1
7,4,1
7,5,1
7,6,1
7,7,1
7,8,1
7,8,2
7,7,2
7,6,2
7,5,2
7,4,2
7,3,2
7,2,2
7,1,2
7,0,2
8,0,2
9,0,2
9,1,2
9,2,2
8,2,2
7,2,2
7,3,2
7,4,2
7,5,2
7,6,2
7,7,2
7,8,2
7,8,1
7,7,1
7,6,1
7,5,1
7,4,1
7,3,1
7,2,1
8,2,1
9,2,1
9,3,1
8,3,1
7,3,1
7,4,1
7,5,1
7,6,1
7,7,1
7,8,1
7,8,0
7,7,0
7,6,0
7,5,0
7,4,0
7,3,0
8,3,0
9,3,0
8,3,0
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,8,2
7,7,2
7,6,2
7,5,2
7,4,2
7,3,2
8,3,2
9,3,2
9,4,2
9,5,2
8,5,2
7,5,2
7,6,2
7,7,2
7,8,2
7,8,1
7,7,1
7,6,1
8,6,1
9,6,1
9,7,1
8,7,1
7,7,1
7,8,1
7,8,0
7,7,0
8,7,0
9,7,0
9,8,0
